Nombre_Carpeta,Nombre_Imagen,Texto_Extraido
Informe Colecta Bolivia-1994,page_6.png,"19 May: Tarija - Tabladita (1,890 m) - Tarija - Rincon de la Victoria (2,180 m) - Tarija; 89
Km. Collections: # 3023; # 2501, 2502.
20 May: Tarija - Padcaya (1,960 m) - La Merced (1,560 m) - La Mamora (1,220 m) -
Padcaya - Tarija; 221 Km. Collection: # 3024.
21 May: Tarija - San Lorenzo (1,980 m) - Canas Moro (2,040 m) - Tomatas Grande (2,090
m) - Trancas (2,190 m) - San Lorenzo - Iscayachi (3,400 m) - Cieneguillas (3,230 m) -
Estancia Chaupi Unu (2,630 m) - El Puente (2,330 m) - Las Carreras (2,320 m) - Aguada
Grande (2,420 m) - Villa Abecia (2,300 m) - Camblaya (2,240 m) - Camargo (2,370 m); 264
Km. Collections: # 3025 to 3026.
22 May: Dept. of Chuquisaca: Camargo - Uturungo (2,920 m) - Culpina (2,910
m)
-
Incahuasi (2,880 m) - Jolencia Alta (2,920 m) - San José de Chunchuli Bajo (2,940 m) -
Pucarita (2,950 m) - Santa Elena (2,160 m) - Pukara (3,020 m) - Incahuasi - Camargo: 218
Km. Collections: # 3027 to 3028; # 3046 to 3056 (classified later).
23 May: Dept. of Potosi and Oruro: Camargo - Padcoyo (2,350 m) - Tres Cruces Alava
(3,370 m) -Potosi (4,000 m) - Uncia (3,750 m) - Challapata (3,650 m) - Pazna (3,640 m) -
Oruro (3,630 m); 506 Km.
24 May: Dept. of Oruro and Cochabamba: Oruro - Caracollo (3,650 m) - Caihuasi (3,740
m) - Lequepalca (3,870 m) - Confital (4,190 m) - Parotani (2,430 m) - Charamoco (2,400 m)
- Capinota (2,340 m) - Playa Ancha (2,380 m) - Alcirancho (2,400 m) - Santibanez (2,520
m) - Sipe sipe (2,550 m) -Capillani (3,080 m) - Cochabamba (2,550 m); 308 Km. Grand
total: 3,516 Km.
25-27 May: classification and documentation of samples at Pairumani Experimental Station;
visit to herbarium of U. Cochabamba
28 May: travel Cochabamba - Lima - Bogota.
So, the area of study this year could be defined as a rectangle covering the interandean
valleys and foothills of South central Bolivia, 17.19'S (latitude of Cochabamba) to 22 14'S
(latitude of site in the valley of Rio Bermejo), 66°19'W (longitude of site close to
Quillacollo, in the Cochabamba valley) to 63 48'W (longitude of site east of Monteagudo,
entering the Bolivian Chaco). Westward lies the Altiplano, a flat highland topping at 3,800
masl with salty lands (e.g. Salar de Uyuni) and lakes (e.g. Lake Poopo). Eastward lies the
Chaco at 400 masl with dense dry thickets. The study area includes the drainages of Rio
Grande, Rio Pilcomayo and Rio Bermejo. It is a rough country with mountainous ranges
oriented north- south from the border with Argentina to Sucre, and NW- SE from Sucre to
Cochabamba, and thus with very few roads crossing W- E. Vegetation types are basically
of three sorts (see Map 2): 'Valles Secos Interandinos' or dry forests and shrubs in the range
of 500-3,000 masl, ""Bosque Tucumano-Boliviano or subhumid montane forests 800- 3,000
5
"
Informe Colecta Bolivia-1994,page_14.png,"chui"" or dog bean, and used as play by children.
Cultivated P. lunatus L.
Two collections of this taxon were made (# 3017, 3046). Both belong to the large-
seeded type of lima bean or Big Lima (Baudet, 1977). The material # 3017 is with a white
background and a large dark yellow tan spot from the micropyle side of the seed; it was
found in a dooryard garden in eastern Tomina, Dept. of Chuquisaca, at a somewhat
unexpected altitude for such a cultigroup (1,200 m). Its name ""poroto"" may well indicate
an origin outside this area; this might be reinforced by the fact that farmers there were
recently arrived settlers coming from the highlands. It was new to the Bolivian collection
however (pattern different from # 2499 of 1988), and therefore collected. The other
material # 3046 is with a white background and large black spots irradiating from the hilum.
Pattern is quite similar to that of # 2500 of 1988, but the color is black instead of wine red.
It was found in Santa Elena, east of Camargo, Chuquisaca, at 2,160 m and called ""chorca""
or ""pallar"" as other types disclosed in the Valle Cinteno in 1988 (# 2488, 2494, 2499,
2505)(Debouck, 1988). Seeds were used green in soups, much less as dry bean because
reportedly heavily damaged by weevils, also used as play by children. As mentioned in 1988
(Debouck, 1988), we believe this crop has been introduced in Bolivia in pre-Columbian
times from Peru where it was domesticated (Gutierrez Salgado et al., 1994), and as such
worth collecting. As for many traditional landraces of Andean crops, this kind of germplasm
is suffering from neglect, and on the long term disappearing. Ex situ conservation looks as
a safe back-up for the time being.
x4
3017
Figure 6
- ""Poroto"", # 3017, grown in kitchen-garden in Thiumayu, Chuquisaca, 1,200
masl, 16 May 1995.
13
"
Informe Colecta Bolivia-1994,page_5.png,"3. ITINERARY and TIMING
7-8 May 1994: travel Cali - Miami - La Paz - Cochabamba.
9 May: visit to Pairumani Experimental Station; meeting with Dr. G. Avila; Dept. of
Cochabamba, Prov. of Quillacollo, collection of # 3000; Cercado, # 3001.
10 May: visit to herbarium 'M. Cardenas' in Cochabamba; Dept. of Cochabamba:
Cochabamba (2,500 m) - Punata (2,660 m) - Arani (2,690 m) - Estancia Totora (3,660 m) -
Khewina Khasa (3,260 m) - Tucma (2,190 m) - Mizque (1,950 m); 185 Km.
11 May: Mizque - Estancia Pucapilla (2,150 m) - Aiquile (2,180 m) - Villa Granado (2,060
m) - Pena Colorada (1,530 m) - Estancia Perereta (1,470 m) - Perez (1,440 m) - Aiquile -
Estancia Novillero (2,090 m) - Sucre (2,790 m); 356 Km.
12 May: Dept. of Chuquisaca: Sucre - Yamparaez (3,010 m) - Tarabuco (3,210 m) - Villa
villa (2,900 m) - Cororo (2,800 m) - Morado Khasa (2,780 m) - Mollemayu (2,720 m) -
Presto (2,420 m) - Sucre; 242 Km.
13 May: Sucre - Tarabuco - Zudanez (2,400 m); 114 Km.
14 May: Zudanez - Patas Tejas (3,200 m) - Corso (1,940 m) - Villa Tomina - (2,000 m) -
Sobosobo (2,150 m) - Padilla (2,060 m) - La Cienaga (2,160 m) - Huaca Wasi (2,030 m) -
Villa Serrano (2,060 m) - Padilla; 132 Km. Collections: # 3002 to 3007.
15 May: Padilla - Campo Redondo (2,060 m) - Sillani (2,140 m) - Tarabuquillo (2,200 m) -
Pairimayo (2,200 m) - Sopachuy (2,060 m) -Amancaya (1,920 m) - San Pedro (1,880 m) -
Padilla; 157 Km. Collections: # 3008 to 3014; # 3029 to 3045 (classified later on).
16 May: Padilla - Lampacillo (2,340 m) - El Rosal (2,150 m) - Astillero (1,740 m) - El
Duraznal (1,250 m) - Thiumayu (1,200 m) - Puente Azero (1,090 m) - Bartolo (1,200 m) -
Bojorges (1,340 m) - Heredia (1,240 m) - Monteagudo (1,160 m); 127 Km. Collections: #
3015 to 3018.
17 May: Monteagudo - Timboypampa (1,210 m) - Tapera Cumandayti (1,120 m) - Cruz
Pampa (1,160 m) - Vallecitos Pampa (1,180 m) - Muyu Pampa (1,180 m) - Pena Redonda
(1,040 m) - Ipati (1,100 m) - Camiri (870 m) - Boyuibe (860 m) - Comatindi (660 m) - Villa
Montes (440 m); 313 Km. Collection: # 3019.
18 May: Dept. of Tarija: Villa Montes - Palos Blancos (770 m) - Lagunita (1,270 m)
-
Canadas (990 m) - Estancia Berety (1,140 m) - Entre Rios (1,260 m) - San Diego (1,640 m)
- Junacas (2,280 m) - Tarija (1,880 m); Km 268. Collections: # 3020 to 3022.
4
"
Informe Colecta Bolivia-1994,page_15.png,"Cultivated P. vulgaris L.
Two mixtures were collected: one in Sillani, Tomina, Dept. of Chuquisaca, at 2,140
m and another one in Santa Elena, Nor Cinti, Dept. of Chuquisaca, at 2,160 m. The first
mixture was made of ""k'opurus"" or beans consumed after toasting (Tohme et al., 1995). It
included the 27 following morphotypes: CF-36, CF-41, CF-54, CF-97, CF-110 (of Pairumani
collection), # 2517, 2520, 2523, 2535, 2567 (of the 1988 exploration), 3029 to 3045
(apparently new and not present in the Pairumani collection nor collected in 1988). That
would mean an addition of 17 accessions to the Bolivian collection of k'opurus. These
morphotypes were obtained from a farmer who used to plant them together with ""k'anka
sara"", a tall maize variety (2 m 50 high) also for local consumption as toasted grain (note:
sara is the Quechuan name for maize, and k'anka would refer to the toasting). It might
correspond to the ""Checchi"" race of maize, used almost exclusively for parched corn,
although plant height does not correspond to the original description (Ramirez E. et al.,
1960). This farmer also had Maiz Blanco, all planted in November and intermixed with
Cucurbita ficifolia Bouché (""lacayote""), Cucurbita maxima Duch. ex Lam. (""angula""),
Lagenaria siceraria (Mol.) Standl. (""calabaza""), and Amaranthus caudatus L. (""coimi"", also
consumed after toasting). This collection might be the extreme south of the range of
toasted beans also called nuñas or reventones in other parts. According to Dr. Avila (pers.
comm., 1994), Quechuan Indians look for similarities in speckled patterns between both
crops, using the Checchi with its dotted aleurone as standard for comparison and as criterion
for good toasting potential. According to Ramirez E. et al. (1960), checchi name refers to
a grey colour on a white background This interesting scenario for selection pressure in
both crops faces however some difficulties: corn might have been introduced from
Mesoamerica into the Andes during the second half of history of bean in the latter (Pearsall,
1992). The four primitive varieties of Mexico - and all four as pop corns - do not present
the dotted aleurone (Wellhausen et al., 1952). Several varieties of common bean with good
potential for toasting have uniform colour patterns or very large colour dots not presented
in any traditional maize landrace (Tohme et al., 1995). More data are still necessary to test
this interesting scenario of joint selection; now, one could think about the reverse way, that
is, some maize types have been selected on purpose for toasting on the basis of
characteristics already present in the common bean types. In a paper to be published soon
(Tohme et al., 1995), a hypothesis about an early selective pressure for toasting in the
Andean common bean types is presented. The habit of toasting grains, by then already
applied to k'opurus and coimi, could have been extended to the other grain crop - maize
-
once introduced from Mesoamerica in pre-Ceramic times.
14
"
Informe Colecta Bolivia-1994,page_12.png,"1979), there might be little background to claim that C. eximium is the direct ancestor of C.
pubescens.
For Manihot spp.
In eastern Chuquisaca, at the limit of the 'Bosque Serrano Chaqueno (Beck et al.,
1993), we found a wild cassava species, # 3018, tentatively identified as of the sect.
Anisophyllae (Rogers and Appan, 1973). Flowers were lacking in order to come up with
a final identification. Single capsulas with smooth epidermis, of diameter 2-3 cm were borne
on 2-4 cm racemes. They were 2-3 m high, erect caulescent, self-supporting shrubs with 5-
deeply lobed, glabrous, widely spaced leaves and cylindrical stems with smooth and green
bark. The natural vegetation, a subtropical semi deciduous forest with Cesalpinoideae,
Bignoniaceae and epiphytic Tillandsia, was cleared for Citrus plantations. It thrives on
organic rich, clayish soils, in the range 1,160- 1,090 masl. Because the distribution of wild
Manihot in Bolivia is so poorly known, it was decided to collect it.
Figure 5
-
Fertile stems of Manihot sp., # 3018, 8 Km NW of Puente Azero,
Chuquisaca, 1,160 masl, 16 May 1994.
For Phaseolus spp.
Wild P. augusti Harms
Because we were interested in checking possible places for additional populations of
wild P. vulgaris, given the indications of H. Brucher about Quillacollo, Liriuni and Taquina
11
"
Informe Colecta Bolivia-1994,page_1.png,"Germplasm exploration for the genera Capsicum and Phaseolus
in south central Bolivia.
FINAL REPORT FOR USDA/ UC-DAVIS/ CIF-PAIRUMANI/ CIAT/ IPGRI
SUPPORTED MISSION
MAY 1994
REPORT PREPARED BY
D.G. DEBOUCK
CIAT-IPGRI
FOR
CENTRO DE INVESTIGACIONES FITOGENETICAS
PAIRUMANI, BOLIVIA
UNIVERSITY OF CALIFORNIA
DAVIS, USA
UNITED STATES DEPARTMENT OF AGRICULTURE
BELTSVILLE, USA
CENTRO INTERNACIONAL DE AGRICULTURA TROPICAL
CALI, COLOMBIA
INTERNATIONAL PLANT GENETIC RESOURCES INSTITUTE
ROME, ITALY
"
Informe Colecta Bolivia-1994,page_13.png,"(mentioned above), we visited these places surrounding the valley of the town of
Cochabamba. Given the fact that the expanding city already occupies most of the valley
(and is now expanding east towards Sacaba), a visit to these places should not be delayed
any further. All places are located in the foothills of the Cordillera de Cochabamba (just
north of the city) and the Cordillera del Tunari (west of Cochabamba). An additional
justification was in looking for the type of P. bolivianus Piper (""... collected at Cochabamba,
Bolivia, March 14, 1920, by E.W.D. and Mary M. Holway (no. 411)"", (Piper, 1926) for
further taxonomical studies.
These visits lead to the discovery of two additional populations of wild P. augusti in
the valley of Cochabamba: # 3000 (north of Pairumani experimental station, say north-west
of Quillacollo), and # 3001 (just on the side of the ex German brewery at Taquina). The
number # 2506 (on the way to Liriuni) was another population of wild P. augusti disclosed
in 1988 (marked as stars on Figure ). Searches for additional populations on road to
Sacaba, Villa Copacabana, Santibanez, Parotani, Sipe Sipe and Chacapaya were
unsuccessful. The three populations can be considered as endangered in 20-25 years time,
because of overgrazing (# 3001) and recent expanding urbanization, if no protection
measures are taken. Unfortunately, geographical data about P. bolivianus (one can assume
that it is either # 3000 or # 3001) are not accurate enough in order to allow us a
monitoring over a longer period of time. The population # 3001 is benefitting indirectly
from some access restriction measures taken recently by the brewery in order to protect its
water sources. No signs of presence of wild P. vulgaris were observed.
It is thus doubtful that wild P. vulgaris was present in the places reported by the
Bruchers for the valley of Cochabamba. No seed samples nor herbarium specimens were
left by the Bruchers. In author's view, there was a confusion with wild P. augusti. If wild
P. vulgaris has been ever present in the valley of Cochabamba (2,500 masl), although altitude
might be slightly too high for this species at that latitude, it could have been in more humid
places (river beds of Rio Rocha, Estancia Alba, Rancho Champa), all nowadays occupied
by the city and suburbs.
In addition, two more populations (# 3006, # 3010) were disclosed in Chuquisaca,
resulting in eleven populations sampled throughout the country, when adding the seven
populations sampled in 1988 (Debouck, 1988) (Map 3). Their distribution corresponds to
the montane moist and subhumid forests in the subtropical and temperate zones (included
into the 'Valles Secos Interandinos' according to Beck et al. (1993), between 1,900 and 2,900
masl (Debouck, 1988, and present results). For all of them, enough seed germplasm was
collected, since it can be considered as threatened because of overgrazing. While # 3006
might be seen as an extension of population # 2496 but further SE in the canyon Sillani,
population # 3010 has been found in a sector not explored so far: the upper valley of Rio
Milanis. Both were found in heavily disturbed forests of Podocarpus with Schinus and
Caesalpinia. Population # 2496 was re-visited, and as a possible result of severe drought
this year, only two vegetative stems were found. Plants were damaged by lace-bug
(Gargaphia sp., Hemiptera) in # 3000 and 3006. The collection # 3000 was known as ""algo
12
"
Informe Colecta Bolivia-1994,page_22.png,"Conicella, C., Errico, A. and Saccardo, F. 1990. Cytogenetic and isozyme studies of wild
and cultivated Capsicum annuum. Genome 33 (3): 279-282
D'Arcy, W. G. and Eshbaugh, W. H. 1974. New World peppers (Capsicum - Solanaceae)
north of Colombia: a resume. Baileya 19: 93-105.
De Lucca D., M. and Zalles A., J. 1992. Flora medicinal boliviana. Editorial Los Amigos
del Libro, La Paz, Bolivia, 498p.
Debouck, D. G. 1988. Recolección de germoplasma de Phaseolus en Bolivia. Centro
Internacional de Agricultura Tropical, Cali, Colombia. Mimeographed, 24 p.
Debouck, D. G. 1989. Early beans (Phaseolus vulgaris L. and P. lunatus L.) domesticated
for their aesthetic value? Annu. Rept. Bean Improvement Coop. 32: 62-63.
Debouck, D.G. 1991. Systematics and morphology. In: ""Common beans: research for crop
improvement"", van Schoonhoven, A. and Voysest Voysest, O. (eds.), Commonwealth
Agricultural Bureaux International, Wallingford, United Kingdom, pp. 55-118.
Debouck, D. G., Gamarra Flores, M., Ortiz Arriola, V. and Tohme, J. 1989. Presence of
a wild-weed-crop complex in Phaseolus vulgaris L. in Peru? Annu. Rept Bean Improvement
Coop. 32: 64-65.
Debouck, D. G., Toro, O., Paredes, O. M., Johnson, W. C. and Gepts, P. 1993. Genetic
diversity and ecological distribution of Phaseolus vulgaris (Fabaceae) in northwestern South
America. Econ. Bot. 47 (4): 408-423.
Delgado Salinas, A. 1985. Systematics of the genus Phaseolus (Leguminosae) in North and
Central America. Austin, Texas, PhD.
Eshbaugh, W. H. 1970. A biosystematic and evolutionary study of Capsicum baccatum
(Solanaceae). Brittonia 22: 31-43.
Eshbaugh, W. H. 1979. Biosystematic and evolutionary study of the Capsicum pubescens
complex. Natl. Geogr. Soc. Res. Rpts, 1970 Projects: 143-162.
Eshbaugh, W. H. 1980. Chili peppers in Bolivia. FAO/IBPGR Plant Genet. Resources
Newsl. 43: 17-19.
Eshbaugh, W. H. 1982. Variation and evolution in Capsicum eximium (Solanaceae).
Baileya 21 (4): 193-198.
Eshbaugh, W. H. 1993. Peppers: history and exploitation of a serendipitous new crop
discovery. In: ""New crops"", Janick, J. and Simon, J.E. (eds.), John Wiley & Sons, Inc., New
York, USA, pp. 132-139.
Foster, R. C. 1958. A catalogue of the ferns and flowering plants of Bolivia. Contr. Gray
Herb. Harvard Univ. 184: 1-223.
Gentry, H.S. 1969. Origin of the common bean, Phaseolus vulgaris. Econ. Bot. 23 (1):
55-69.
Gepts, P. 1993. The use of molecular and biochemical markers in crop evolution studies.
In: ""Evolutionary Biology. Volume 27"", Hecht, M.K. (ed.), Plenum Press, New York, USA,
pp. 51-94.
Gutierrez Salgado, A., Gepts, P. and Debouck, D. G. 1994. Evidence for two gene pools
of the lima bean, Phaseolus lunatus, in the Americas. Genet. Resources & Crop Evol.: in
press.
Heiser, C.B. 1964. Los chiles y ajies de Costa Rica y Ecuador. Ciencia y Naturaleza 7
(2): 50-57.
21
"
Informe Colecta Bolivia-1994,page_2.png,"Germplasm exploration for the genera Capsicum and Phaseolus
in south central Bolivia,
SUMMARY
A germplasm exploration has been carried out in the departments of Cochabamba,
Chuquisaca and Tarija in southern Bolivia, for native species of the genera Capsicum and
Phaseolus. Germplasm has been found for the following species: C. annuum (1), C.
baccatum (6), C. chacoense (3), C. eximium (2), P. augusti (2), P. lunatus (2), P. vulgaris (27,
cultivated forms; 7, wild populations). These findings are discussed in relation to the
evolution of these crops and the possibilities of conservation in the area.
RESUMEN
Se realizo una exploracion de germoplasma para especies nativas de los géneros
Capsicum y Phaseolus en los departamentos de Cochabamba, Chuquisaca y Tarija, en el sur
de Bolivia Se encontro germoplasma para las siguientes especies: C. annuum (1), C.
baccatum (6), C. chacoense (3), C. eximium (2), P. augusti (2), P. lunatus (2), P. vulgaris (27,
cultivados; 7, silvestres). Se discuten los resultados en cuanto a la evolucion de estos
cultivos y la conservación de los mismos en la zona.
1. OBJECTIVES
This trip was undertaken in order to gain more information on diversity and
evolutionary aspects for three crops native to South America and possibly Bolivia, Capsicum
spp. and Phaseolus spp.. The background detailed hereafter provides elements about the
questions that await answer from this field work.
2. BACKGROUND
For clarity, we shall provide elements of background organized per genus under
study.
2.1. For Capsicum spp.:
When trying to understand crop evolution, one of the first points to clarify is the
ancestry of the crop, and thus to identify which wild plant evolves into the cultivated form
under domestication The second question is related to the place(s) where domestication
took place, being understood that plant domestication is a continuing process often difficult
to limit to a single locality. Authors would agree on the existence of at least three
domesticated species in the genus Capsicum: C. annuum L., C. baccatum L. (formerly C.
pendulum Willd.), and C. pubescens Ruiz & Pavon (Eshbaugh, 1993; Heiser, 1985;
Pickersgill, 1989). As far as C. annuum is concerned, given the fact that its wild form is
1
"
Informe Colecta Bolivia-1994,page_4.png,"The presence of wild P. vulgaris in Bolivia was first reported by Berglund-Brücher
(1967). Additional information was provided by Berglund-Brücher and Brücher (1976), who
wrote: ""The existence of Ph. aborigineus in Bolivia was not reported prior to our explorations
in the provinces of Tarija and Cochabamba in the fifties (Berglund-Brücher 1967). We
found the wild bean growing along the rivers which flow eastward. In the company of Prof.
Cardenas we found it near Liriuni; it is rather common near 'Aguas Calientes' and in the
vicinity of Quillacollo. An easy place to collect it is in the area surrounding the German
brewery outside the town of Cochabamba where it abounds in the shrubs nearby"" (op. cit.
p. 263). While the report of 1967 might refer to wild common bean, one can have serious
doubts about the populations reported for Liriuni and Taquina in the valley of Cochabamba
(see below, under P. augusti). Two herbarium specimens seen by the author in the early
1980s in La Paz (LPB) and in Buenos Aires (SI) confirmed however the presence of wild
P. vulgaris in southern Tarija only. These findings were extended by the exploration of
Debouck and Rios of 1988 (Debouck, 1988). They found germplasm for the first time for
four populations: # 2484 in the department of Cochabamba, # 2491 and 2497 in Chuquisaca
and # 2501 in Tarija (Toro et al., 1990).
When one knows about the potential of wild forms in solving crop origin problems
and in tracing evolutionary pathways (see Gepts, 1993, for a review), it was highly desirable
to extend these collections to more locations, if possible between the population sites
already reported for Bolivia (see Map 1). Finally, when one knows about the erosion
problems prevailing in some parts of Bolivia, it would be important to survey and document
all attributes of this rich flora before it is too late (see Figure 1).
Figure 1
- Soil erosion close to Padilla, Dept. of Chuquisaca, 2,060 masl, 14 May 1994.
3
"
Informe Colecta Bolivia-1994,page_18.png,"of 6-8 months, a duration long enough for the wild bean to set seeds and escape destruction.
Giving the presence of goats ranging freely in most southern Chuquisaca and northern
Tarija, we considered that many wild bean populations are not presently secured in situ, and
therefore collected germplasm.
Figure 8
-
Collection site of wild P. vulgaris # 3025, 1 Km SW Capilla de Trancas,
Tarija, 2,180 masl, 21 May 1994. Vegetation on the hill in the back of the
picture has been already wiped out; wild common beans have survived so far
on thickets of Acacia on borders of maize fields where grazing is long delayed.
A certain number of places were visited in vain this year (see list below). Assuming
that the ecological conditions were appropriate (or close to the limit, in order to find
extreme variants), the author made the stop and looked for wild beans. There are
eventually well defined reasons for not finding them; some of them might be: place naturally
not suitable, place not suitable this year (drought!), overgrazing, vicariance with other wild
legumes such as Vigna.
List of places visited in vain
Department
Coordinates
Possible reason(s)
1) Cochabamba
66°15'W 17 35'S 2,400
naturally too dry
2) Cochabamba
66°22'W 17°26'S 2,600
overgrazed
3) Cochabamba
65°22'W 17°53'S 2,000
overgrazed, crops
4) Cochabamba
65°14'W 18*06'S 2,150
overgrazed
5) Cochabamba
64°56'W 18°10'S 2,140
overgrazed (goats)
17
"
Informe Colecta Bolivia-1994,page_28.png,"Phaseolus vulgaris L. cultivated forms
3029
Chuquisaca
64.20'W
19°17'S
2140 m
15/V/1994
3030
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3031
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3032
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3033
Chuquisaca
64 20'W
19°17'S
2140 m
15/V/1994
3034
Chuquisaca
64 20'W
19°17'S
2140 m
15/V/1994
3035
Chuquisaca
64 20'W
19°17'S
2140 m
15/V/1994
3036
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3037
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3038
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3039
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3040
Chuquisaca
64 20'W
19°17'S
2140 m
15/V/1994
3041
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3042
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3043
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3044
Chuquisaca
64°20'W
19°17'S
2140 m
15/V/1994
3045
Chuquisaca
64.20'W
19°17'S
2140 m
15/V/1994
3047
Chuquisaca
64.46'W
20.35'S
2160 m
22/V/1994
3048
Chuquisaca
64.46'W
20*35'S
2160 m
22/V/1994
3049
Chuquisaca
64.46'W
20°35'S
2160 m
22/V/1994
3050
Chuquisaca
64°46'W
20*35'S
2160 m
22/V/1994
3051
Chuquisaca
64°46'W
20.35'S
2160 m
22/V/1994
3052
Chuquisaca
64°46'W
20°35'S
2160 m
22/V/1994
3053
Chuquisaca
64°46'W
20.35'S
2160 m
22/V/1994
3054
Chuquisaca
64 24''W
20.35'S
2160 m
22/V/1994
3055
Chuquisaca
64°46'W
20.35'S
2160 m
22/V/1994
3056
Chuquisaca
64°46'W
20.35'S
2160 m
22/V/1994
Phaseolus vulgaris L wild forms
3007
Chuquisaca
64°21'W
19:17'S
2080 m
14/V/1994
3011
Chuquisaca
64°27'W
19*23'S
2180 m
15/V/1994
3012
Chuquisaca
64°27'W
19°32'S
1960 m
15/V/1994
3020
Tarija
64.09'W
21 30'S
1270 m
18/V/1994
3021
Tarija
64°16'W
21°25'S
1670 m
18/V/1994
3024
Tarija
64°36'W
22 14'S
1130 m
20/V/1994
3025
Tarija
64°51'W
21°18'S
2180 m
21/V/1994
Phaseolus vulgaris L weedy form
3023
Tarija
64.45'W
21°32'S
1890 m
19/V/1994
27
"
Informe Colecta Bolivia-1994,page_17.png,"The twelve populations known for Bolivia (Map 1) give now a better picture and
would allow the following comments. First, the range of distribution of wild P. vulgaris in
Bolivia is restricted to interandean valleys south of parallel 1730'S, between 65 00'W and
64 00'W, and limited southward to the Rio Bermejo valley. That rectangle encompasses
the valleys of Rio Mizque, Rio Grande, Rio Pilcomayo, Rio Bermejo and tributaries
(extreme north: # 2484, 17:47'S; extreme south: # 3024, 22e14'S; extreme east: 3020,
64 09'W; extreme west: # 2484, 65°10'W). Valleys are generally oriented from north to
south, centrally located along an east-west gradient, and organized in a succession of
increasing altitude towards the Altiplano to the west. Along that succession, if humidity is
still too high, wild bean populations will be found on the western slope of one cordillera (as
in # 3020, just north of village of Entre Rios); if humidity is already too low, they will be
found on the eastern slope facing humid winds blowing westward from the East (as in #
2501, west of town of Tarija).
Second, populations of wild P. vulgaris display a morphological variation along
a
north to south gradient. The northernmost population # 2484 (found in 1988 south of the
place called Totora, in the Cochabamba department) is already close to the Peruvian
morphotypes of Cuzco and Apurimac with larger racemes with 2-4 primary bracts, while the
southernmost population # 3024 (disclosed this year south of site called La Mamora, in the
Rio Bermejo valley, department of Tarija) is close to the Argentinean morphotypes of
Jujuy, Salta and Tucuman with rhombohedric leaflets and short racemes with 1-2 primary
bracts, as described by (Brucher, 1988). The presence of variation for that later trait within
# 3024 would preclude however any definitive conclusion before a statistical analysis. Third,
has all the range been explored? During this trip, because of lack of roads and bridges,
blocked paths, we could not enter the upper Pilcomayo (e.g. we could not reach Azurduy
from Sopachuy), that would constitute the only noteworthy missing spot at the level of a first
general survey like this one for Bolivia. Another place of potential interest might be the
valley of Rio Pilaya (surroundings of Pampa Grande, border Depts. Chuquisaca - Tarija,
not accessible by road yet).
Fourth, from the present distribution, it seems that wild common bean is a floristic
element of both the Tucumano-Bolivian forest and the humid variants of the dry forest of
'Valles Secos Interandinos' described by Beck et al. (1993). The population # 3024, found
in a very little disturbed humid temperate forest in the upper Bermejo valley, rich in
Bambusoideae, Bignoniaceae (Tecoma), Convolvulaceae (Ipomoea), Juglandaceae (Juglans
boliviana), Lauraceae (Ocotea), Melastomataceae, Meliaceae (Cedrela) and Myrtaceae, is
a clear indication that common bean is wild in Bolivia, and not weedy as once claimed
(Gentry, 1969). It also enters into the Podocarpus forest, now disturbed in most places
(populations # 3011, 3021 of 1994, # 2501 of 1988 re-visited this year), that is a moist
temperate forest (Unzueta, 1975) with a winter dry period of aproxim. four months Now,
it is quite possible that in places where forests have been cleared to give place to secondary
thickets with Acacia, Physalis, Schinus, Solanum, Verbesina, the range of wild common bean
has been extended, provided that cattle has been long kept away (as for population # 3025;
Figure 8). In this case, grazing is delayed till corn is harvested, allowing a growing period
16
"
